-0.324852	0.23339	4.22021
-0.34653	0.199793	4.19319
-0.364744	0.1642	4.16575
-0.379315	0.126966	4.13789
-0.390095	0.0884632	4.10961
-0.396978	0.0490767	4.08093
-0.399894	0.00919985	4.05183
-0.398815	-0.0307689	4.02234
-0.393751	-0.0704302	3.99244
-0.384752	-0.109388	3.96214
-0.37191	-0.147253	3.93144
-0.355351	-0.183646	3.90035
-0.335242	-0.218204	3.86887
-0.311783	-0.250582	3.83701
-0.285209	-0.280457	3.80476
-0.255785	-0.307529	3.77213
-0.223805	-0.331529	3.73912
-0.189589	-0.352216	3.70574
-0.153479	-0.369383	3.67199
-0.115836	-0.38286	3.63787
-0.0770349	-0.392512	3.60338
-0.0374642	-0.398242	3.56854
0.00248079	-0.399992	3.53334
0.042401	-0.397746	3.49779
0.0818975	-0.391526	3.46188
0.120576	-0.381394	3.42563
0.158049	-0.367451	3.38904
0.193944	-0.349837	3.35211
0.2279	-0.328727	3.31485
0.25958	-0.304333	3.27725
0.288665	-0.276898	3.23932
0.314867	-0.246696	3.20107
0.337922	-0.214029	3.16251
0.357601	-0.179224	3.12362
0.373707	-0.142628	3.08442
0.386079	-0.104607	3.04492
0.394594	-0.0655409	3.0051
0.399166	-0.0258198	2.96499
0.399749	0.0141593	2.92459
0.396339	0.0539969	2.88389
0.388968	0.093295	2.8429
0.377711	0.131661	2.80162
0.36268	0.168711	2.76007
0.344025	0.204076	2.71824
0.321932	0.237402	2.67614
0.296623	0.268355	2.63377
0.268351	0.296627	2.59114
0.237397	0.321936	2.54825
0.204071	0.344028	2.5051
0.168706	0.362682	2.46171
0.131655	0.377713	2.41807
0.0932891	0.388969	2.37418
0.0539909	0.396339	2.33006
0.0141533	0.39975	2.2857
-0.0258258	0.399165	2.24112
-0.0655468	0.394593	2.19631
-0.104613	0.386078	2.15129
-0.142634	0.373705	2.10605
-0.179229	0.357599	2.06059
-0.214034	0.337919	2.01493
-0.246701	0.314863	1.96907
-0.276902	0.288661	1.92302
-0.304337	0.259575	1.87677
-0.328731	0.227895	1.83033
-0.34984	0.193938	1.78371
-0.367454	0.158044	1.73691
-0.381396	0.12057	1.68994
-0.391527	0.0818916	1.6428
-0.397747	0.042395	1.59549
-0.399992	0.00247477	1.54803
-0.398241	-0.0374702	1.50041
-0.392511	-0.0770408	1.45264
-0.382859	-0.115842	1.40472
-0.369381	-0.153485	1.35667
-0.352213	-0.189595	1.30847
-0.331525	-0.22381	1.26015
-0.307525	-0.255789	1.2117
-0.280453	-0.285213	1.16314
-0.250578	-0.311786	1.11445
-0.218199	-0.335245	1.06565
-0.183641	-0.355354	1.01675
-0.147247	-0.371912	0.967743
-0.109382	-0.384754	0.918641
-0.0704243	-0.393752	0.869447
-0.0307629	-0.398815	0.820167
0.00920587	-0.399894	0.770804
0.0490827	-0.396977	0.721364
0.0884691	-0.390094	0.671851
0.126971	-0.379313	0.622272
0.164205	-0.364742	0.572631
0.199798	-0.346527	0.522932
0.233395	-0.324849	0.473181
0.26466	-0.299925	0.423382
0.29328	-0.272005	0.373541
0.31897	-0.241367	0.323663
0.341473	-0.208317	0.273753
0.360564	-0.173186	0.223815
0.376053	-0.136324	0.173855
0.387784	-0.0981008	0.123877
0.39564	-0.0588969	0.0738871
0.399544	-0.0191046	0.0238897
0.399455	0.0208787	-0.0261101
0.395375	0.0606533	-0.0761073
0.387344	0.0998219	-0.126097
0.375444	0.137993	-0.176074
0.359792	0.174786	-0.226033
0.340545	0.209832	-0.27597
0.317895	0.242781	-0.325879
0.292069	0.273305	-0.375756
0.263325	0.301098	-0.425595
0.23195	0.325882	-0.475391
0.198258	0.34741	-0.52514
0.162584	0.365467	-0.574836
0.125286	0.379873	-0.624475
0.0867359	0.390483	-0.674052
0.0473193	0.397191	-0.723561
0.00742995	0.399931	-0.772997
-0.0325336	0.398675	-0.822357
-0.0721722	0.393435	-0.871634
-0.11109	0.384264	-0.920824
-0.148897	0.371254	-0.969922
-0.185217	0.354535	-1.01892
-0.219686	0.334273	-1.06782
-0.25196	0.310671	-1.11661
-0.281716	0.283965	-1.16529
-0.308658	0.254421	-1.21386
-0.332516	0.222336	-1.2623
-0.353051	0.188029	-1.31062
-0.370059	0.151843	-1.3588
-0.383369	0.11414	-1.40685
-0.392849	0.075297	-1.45476
-0.398404	0.0357013	-1.50252
-0.399977	-0.00425102	-1.55014
-0.397555	-0.0441609	-1.5976
-0.39116	-0.0836295	-1.64489
-0.380857	-0.122263	-1.69203
-0.366748	-0.159674	-1.73899
-0.348975	-0.19549	-1.78578
-0.327715	-0.229353	-1.8324
-0.303181	-0.260924	-1.87882
-0.275617	-0.289888	-1.92507
-0.2453	-0.315956	-1.97111
-0.212532	-0.338866	-2.01697
-0.17764	-0.358391	-2.06262
-0.140973	-0.374335	-2.10806
-0.102897	-0.386539	-2.15329
-0.0637939	-0.39488	-2.19831
-0.0240529	-0.399276	-2.24311
0.0159284	-0.399683	-2.28768
0.0557505	-0.396096	-2.33202
0.0950155	-0.388551	-2.37614
0.133331	-0.377124	-2.42001
0.170315	-0.361929	-2.46364
0.205597	-0.343118	-2.50703
0.238824	-0.320879	-2.55016
0.269665	-0.295433	-2.59304
0.297812	-0.267035	-2.63566
0.322983	-0.23597	-2.67802
